#Query	#lca rank	#lca taxon	#kingdom	#phylum	#class	#order	#family	#genus	#species	#method
ASV7112	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7113	species	Balanus	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	unknown genus	Balanus	best hit
ASV7114	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7115	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7117	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7118	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7119	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7120	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7122	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7123	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7125	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7127	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7128	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7129	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV713	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7130	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7134	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7136	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7137	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7138	species	Chordata	Eukaryota	unknown phylum	unknown class	unknown order	unknown family	unknown genus	Chordata	best hit
ASV7140	genus	Synchaeta	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	no identification	lca
ASV7145	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7146	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7147	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7148	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7149	class	Hexanauplia	Eukaryota	Arthropoda	Hexanauplia	no identification	no identification	no identification	no identification	lca
ASV715	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7151	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7152	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7153	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7154	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7155	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7157	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7158	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV716	species	uncultured Flavobacteriales bacterium	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	unknown family	unknown genus	uncultured Flavobacteriales bacterium	best hit
ASV7162	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7163	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7164	family	Caryophylliidae	Eukaryota	Cnidaria	Anthozoa	Scleractinia	Caryophylliidae	no identification	no identification	lca
ASV7166	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7168	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7169	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV717	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7170	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7171	genus	Synchaeta	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	no identification	lca
ASV7172	genus	Oithona	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	no identification	lca
ASV7174	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7175	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7176	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7177	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7178	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7179	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV718	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7181	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7183	species	Aphelochaeta	Eukaryota	Annelida	Polychaeta	Terebellida	Cirratulidae	unknown genus	Aphelochaeta	best hit
ASV7186	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7187	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV719	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7190	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7192	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7193	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7194	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7195	genus	Micromonas	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	no identification	lca
ASV7196	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7197	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7198	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV72	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV720	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7201	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7202	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7204	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7207	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7208	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7209	genus	Oithona	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Oithonidae	Oithona	no identification	lca
ASV721	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7210	class	Hexanauplia	Eukaryota	Arthropoda	Hexanauplia	no identification	no identification	no identification	no identification	lca
ASV7213	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7217	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7218	species	Candidatus Pelagibacter ubique HTCC1062	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter ubique HTCC1062	best hit
ASV7219	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV722	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7220	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7221	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7223	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7224	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7225	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7226	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7227	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7228	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7229	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV723	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
ASV7231	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7233	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7236	species	Acartia longiremis	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	Acartia	Acartia longiremis	best hit
ASV7237	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV724	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7240	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7242	species	Paracalanus sp. C AC-2013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Paracalanidae	Paracalanus	Paracalanus sp. C AC-2013	best hit
ASV7243	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7248	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV725	genus	Sebastes	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	no identification	lca
ASV7250	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7251	genus	Candidatus Pelagibacter	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	no identification	lca
ASV7252	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7253	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7256	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7257	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV7258	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7259	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV726	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7261	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7262	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7263	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7265	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7266	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7267	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7269	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV727	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7270	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7273	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7275	species	Bos indicus	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos indicus	best hit
ASV7277	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7278	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7281	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7284	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7285	species	Calliostoma ligatum	Eukaryota	Mollusca	Gastropoda	Trochida	Calliostomatidae	Calliostoma	Calliostoma ligatum	best hit
ASV7286	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7287	species	Euphausia pacifica	Eukaryota	Arthropoda	Malacostraca	Euphausiacea	Euphausiidae	Euphausia	Euphausia pacifica	best hit
ASV7288	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7289	genus	Dictyocha	Eukaryota	Dictyochophyceae	Dictyochophyceae	Dictyochales	unknown family	Dictyocha	no identification	lca
ASV729	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7290	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7291	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7292	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7293	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7295	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7296	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7298	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7299	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV73	species	Aureococcus anophagefferens	Eukaryota	Pelagophyceae	Pelagophyceae	Pelagomonadales	unknown family	Aureococcus	Aureococcus anophagefferens	best hit
ASV730	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7302	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7303	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7304	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7305	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7306	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV7308	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV731	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7310	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7311	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7312	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7313	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7315	species	Littorina scutulata	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	Littorina scutulata	best hit
ASV7317	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV7318	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7319	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7320	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7321	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7322	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7323	species	Gonyaulax spinifera	Eukaryota	Dinophyceae	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax spinifera	best hit
ASV7327	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7328	species	Paraeuchaeta elongata	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta elongata	best hit
ASV7329	species	Corambe steinbergae	Eukaryota	Mollusca	Gastropoda	Nudibranchia	Onchidorididae	Corambe	Corambe steinbergae	best hit
ASV733	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7332	genus	Nitzschia	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	no identification	lca
ASV7333	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7334	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7337	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7338	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7339	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV734	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7340	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7343	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7344	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7345	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7346	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7348	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7349	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7350	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7351	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7353	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7354	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7355	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7356	genus	Eucalanus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	no identification	lca
ASV7358	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7359	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV736	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7360	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7362	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7363	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7364	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7365	species	Microcalanus pygmaeus	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Microcalanus	Microcalanus pygmaeus	best hit
ASV7366	species	Pseudocalanus newmani	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	Pseudocalanus	Pseudocalanus newmani	best hit
ASV7367	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7368	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV737	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7370	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7376	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7377	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7378	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV738	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7380	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7384	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7385	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7386	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7387	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV739	species	Sebastes melanops	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes melanops	best hit
ASV7390	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7393	species	Neotrypaea californiensis	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea californiensis	best hit
ASV7394	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7395	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7396	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7397	family	Clausocalanidae	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Clausocalanidae	no identification	no identification	lca
ASV7399	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV74	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV740	species	uncultured dinoflagellate	Eukaryota	Dinophyceae	Dinophyceae	unknown order	unknown family	unknown genus	uncultured dinoflagellate	best hit
ASV7401	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7402	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7404	species	Eucalanus bungii	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii	best hit
ASV7406	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV741	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
ASV7410	species	Aphelochaeta	Eukaryota	Annelida	Polychaeta	Terebellida	Cirratulidae	unknown genus	Aphelochaeta	best hit
ASV7411	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no identification	no lca
